"whichdata","allgenes","allprobes","pvalslog","pvalslogcorrected","pvalscox","pvalscoxcorrected","hazard"
"PAAD","VCAM1","cg25762679","0.994599257129378","0.998849681305145","0.994599258990215","0.999410083779534","0.997112480537067"
"PAAD","VCAN","cg15114672","0.0835990942435059","0.35590233974951","0.0917828831412368","0.392163227967103","2.40236484546915"
"PRAD","CD34","cg16291276","0.576943759245874","0.832281961694693","0.577788052022029","0.835292534806337","1.26273522763282"
"PRAD","CD40","cg22232207","0.991495028938555","0.997437208050344","0.99149503510751","0.998291916239352","0.995804629719734"
"PRAD","CD40","cg19785066","0.279531796826213","0.620888206561059","0.284246026026647","0.630168076568509","0.605042688984854"
"PRAD","CD40","cg06571407","0.698729659332641","0.89046350294561","0.698974678384881","0.893683620350637","0.864916983443395"
"PRAD","CD40","cg16686951","0.327232605727741","0.660650020154804","0.331336275531423","0.672400904575859","1.60197676820028"
"PRAD","CD40","cg19839655","0.169130344459653","0.489760457782428","0.17713631522789","0.519207372758887","0.507789142582055"
"PRAD","CD40","cg09053081","0.128635284484025","0.438930259347779","0.133839583540388","0.46725644320758","0.556095165072502"
"PRAD","CD40","cg25239996","0.933447316916935","0.966400328098501","0.933451074929525","0.969268572528791","1.0384783173923"
"PRAD","CD8A","cg07152196","0.207388626964868","0.537956827672723","0.214124400576897","0.557932770044304","0.539274974077014"
"PRAD","CD8A","cg13803976","0.140431977124739","0.454718635387754","0.147418817976485","0.483846679112764","0.514733942537644"
"PRAD","CD8A","cg27247697","0.125332747670749","0.434217020165152","0.132638530401509","0.46725644320758","0.499412993348113"
"PRAD","CDH3","cg01231543","0.0200097275830492","0.183592441332669","0.0270675178810012","0.239130327144184","0.317735325993199"
"PRAD","CDH3","cg10377726","0.65367073533472","0.869053010993476","0.65414327423695","0.871586845037691","1.21435737339847"
"PRAD","CLDN1","cg03601836","0.0151738906948071","0.160277014382058","0.020908252715666","0.220051433494727","0.325448220808552"
"PRAD","CLDN10","cg25702335","0.661389943779999","0.871907623397097","0.661826414058597","0.873398805652375","1.20083713834104"
"PRAD","CLDN10","cg25032595","0.486077573149369","0.771911464294409","0.487847619458154","0.775671113482181","0.726608453055337"
"PRAD","CLDN10","cg24545961","0.905421956423197","0.952435809129146","0.905430915188853","0.953298678626257","0.952294349791891"
"PRAD","CLDN10","cg16556145","0.760269159977592","0.9078417306643","0.760418025146911","0.90998868314059","0.879965213203792"
"PRAD","CLDN11","cg13879776","0.310883213609688","0.648905566857134","0.31546829347617","0.659102301466986","0.605767086109886"
"PRAD","CLDN11","cg21884231","0.998750735766373","0.999564255680886","0.998750735795644","0.999410083779534","0.999231569289576"
"PRAD","CLDN11","cg05937737","0.0759251610130896","0.339485312689913","0.0862133727058015","0.384136165814531","0.399604084646415"
"PRAD","CLDN3","cg24419391","0.620425651843499","0.851635678640316","0.621187800247644","0.854351730798407","1.25857780529405"
"PRAD","CLDN5","cg21872764","0.0670245714007209","0.317905583236617","0.0768755746734224","0.367114932300878","0.396441837595584"
"PRAD","CLDN5","cg09092054","0.0498132864440112","0.279499223151588","0.0577200926285507","0.323335627188125","0.399817481814929"
"PRAD","CLDN5","cg00811132","0.520998628940954","0.7960642249748","0.522205208124924","0.801032793142018","0.759754100019363"
"PRAD","CLDN5","cg09446908","0.0995145983942298","0.3897655103774","0.107779516630141","0.426400444580523","0.458484016448549"
"PRAD","CLDN5","cg20486569","0.489154793308859","0.773481698447223","0.490935508108896","0.777810747705737","1.37410250428028"
"PRAD","CLDN5","cg17577122","0.226584513763455","0.552358513842446","0.231082872275087","0.568782330381575","0.605321998641522"
"PRAD","CLDN9","cg04715503","0.551729204044525","0.813133708555719","0.552764147966215","0.820404802668671","1.31084009950237"
"PRAD","HLA-A","cg19748509","0.890763739724221","0.951064297866056","0.890777761356686","0.952784781934138","1.05830543905506"
"PRAD","HLA-A","cg25291387","0.902763509258962","0.951064297866056","0.902775404425686","0.952784781934138","0.946670809721757"
"PRAD","HLA-A","cg09803951","0.365618272298804","0.692009815192163","0.368199607518736","0.701380650801543","0.688968131841315"
"PRAD","HLA-C","cg23366493","0.734259785245752","0.905304562081593","0.734473369140384","0.907595566544324","0.862100050956062"
"PRAD","HLA-C","cg17096289","0.429358342692212","0.733764688722591","0.432436570917084","0.740515399361929","1.50570903602075"
"PRAD","HLA-C","cg25954539","0.867532253510625","0.942969840772418","0.867653719065541","0.944849972105664","1.07405298233719"
"PRAD","HLA-DMB","cg21470947","0.83273391857593","0.929510917573787","0.832791871317178","0.93137763066126","0.908559973002951"
"PRAD","HLA-DMB","cg10518264","0.849478332338916","0.935821870899482","0.849582787028173","0.937650714100327","0.919305424338178"
"PRAD","HLA-DOA","cg10397527","0.464033953328223","0.760446157825191","0.465797108172189","0.76547077217108","0.724467631261878"
"PRAD","HLA-DOA","cg26168907","0.40694389565471","0.717647476727939","0.410059118699548","0.726588902330265","0.662185744684041"
"PRAD","HLA-DOA","cg15630950","0.988841957011037","0.996474527862751","0.988841982107524","0.997535587588844","0.992357293514515"
"PRAD","HLA-DPA1","cg19990651","0.149547085862031","0.468580869034364","0.161087836738527","0.504745528874677","0.432615651036005"
"PRAD","HLA-DPA1","cg09234582","0.060359547725206","0.30179773862603","0.0681784412793031","0.343818319756142","0.42938424898753"
"PRAD","HLA-DPA1","cg25045942","0.580515445071229","0.833869985279578","0.581427925272332","0.836588851583251","0.783052991308806"
"PRAD","HLA-DPB1","cg19990651","0.149547085862031","0.468580869034364","0.161087836738527","0.504745528874677","0.432615651036005"
"PRAD","HLA-DPB1","cg09234582","0.060359547725206","0.30179773862603","0.0681784412793031","0.343818319756142","0.42938424898753"
"PRAD","HLA-DPB1","cg25045942","0.580515445071229","0.833869985279578","0.581427925272332","0.836588851583251","0.783052991308806"
"PRAD","HLA-DPB1","cg13349035","0.082382787615131","0.354577932043146","0.0912874321439892","0.392163227967103","0.432723550690041"
"PRAD","HLA-DQB1","cg25597745","0.162750767839877","0.489760457782428","0.171848649464921","0.51510328733229","2.12411279031083"
"PRAD","HLA-DRA","cg25258233","0.0408696903542825","0.252692763897436","0.047188565950181","0.296505695141512","0.417307518540829"
"PRAD","HLA-DRA","cg26928531","0.203425230167522","0.537134034711995","0.209914830194385","0.557883739880598","0.556574469755572"
"PRAD","HLA-DRB1","cg19575208","0.708484945150213","0.892548502226628","0.706946590380473","0.893913699987968","0.796342163477858"
"PRAD","HLA-DRB1","cg08845336","0.34470558063047","0.679522260759459","0.350370749090243","0.690829080938936","0.586998605378202"
"PRAD","HLA-E","cg21176130","0.602762968190731","0.844816277863532","0.603630809284495","0.848404546542203","1.28532211175451"
"PRAD","ICAM2","cg24080793","0.826333731017311","0.929355839400862","0.826389216502712","0.930821820591804","1.0962175951901"
"PRAD","ITGA4","cg25652029","0.895306555083026","0.951064297866056","0.895322162231332","0.952784781934138","1.06420833006483"
"PRAD","ITGA4","cg11947981","0.394798906526456","0.707424094348212","0.397386692106698","0.715526318477112","0.685576338249257"
"PRAD","ITGB1","cg23044053","0.300380260163739","0.643354494586081","0.303849241552123","0.653888019823709","0.654533509966224"
"PRAD","ITGB1","cg15241501","0.201479965726835","0.53561921010987","0.206932954969641","0.555363170920503","0.58300691461835"
"PRAD","JAM2","cg04964944","0.896214007280579","0.951064297866056","0.896226382593629","0.952784781934138","1.05641582767944"
"PRAD","JAM2","cg10466421","0.837126587399453","0.932344777435409","0.837181032214488","0.934176365481503","1.09729113716912"
"PRAD","L1CAM","cg01465073","0.502301154970305","0.784845554641102","0.503765049214554","0.788313555079015","1.34362623462766"
"PRAD","MPZ","cg10896862","0.117043885151673","0.420570535330935","0.125609904967915","0.454310720848045","0.491561980325402"
"PRAD","MPZ","cg13210580","0.179751530320773","0.507260781382576","0.18810478501856","0.5309243689526","0.506243366081279"
"PRAD","NCAM1","cg12040830","0.286516194344473","0.624721229542614","0.289978845296223","0.635820022635302","0.626667690805405"
"PRAD","NCAM1","cg25132257","0.601320087273942","0.844816277863532","0.600443973702283","0.846482015920907","1.29014124234349"
"PRAD","NEGR1","cg04645342","0.373685920213202","0.700288606460147","0.376178285671245","0.708136445749076","0.698994133215501"
"PRAD","NLGN1","cg13582793","0.331228247568233","0.666085198948233","0.333932571084128","0.676501329351466","0.689721341779368"
"PRAD","NLGN1","cg09229620","0.0226752872758696","0.191679586684509","0.0321023341496045","0.257114749859785","0.293169833209074"
"PRAD","NLGN1","cg21120436","0.0257186560949832","0.198811979681614","0.0304952822800694","0.252337723092124","0.41890200910867"
"PRAD","NLGN1","cg06304401","0.417803603632639","0.727787237264037","0.419625449095921","0.732629870264053","0.734200596478553"
"PRAD","NLGN1","cg23440822","0.0206055847957922","0.184821085000426","0.0255694834724322","0.235579756083784","0.389408707127643"
"PRAD","NLGN4X","cg17811446","0.0467221014736094","0.269110143291623","0.0548970427763315","0.318267335374046","0.384901838888718"
"PRAD","NRXN1","cg17677030","0.947843622114505","0.973812052209488","0.947845683242336","0.975989152363044","1.03132457781189"
"PRAD","NRXN1","cg23851515","0.0116276032605271","0.137671169627326","0.0205909626587763","0.219948919309656","0.226151738402014"
"PRAD","NRXN1","cg07529754","0.644199273413968","0.866573645445952","0.644792182531378","0.86860581183759","1.24313059204524"
"PRAD","NRXN1","cg14875171","0.031105970991299","0.225614295770224","0.0393916834922765","0.285711284589042","0.341625504781678"
"PRAD","NRXN1","cg13906811","0.811380675292714","0.922901536941776","0.811477718744253","0.924786915741638","1.11913881423271"
"PRAD","NRXN1","cg13594075","0.535392144809999","0.805670732184439","0.536295744490875","0.811000643213357","0.790736698829795"
"PRAD","NRXN2","cg10940462","0.1240668425792","0.433864702471903","0.134013124562514","0.46725644320758","0.448903682760467"
"PRAD","NRXN2","cg24524285","0.107871157357181","0.404382635341366","0.11615216243615","0.437432021995115","0.466854072287313"
"PRAD","NRXN3","cg13833923","0.515142371802786","0.790999264096072","0.514895311511678","0.795785183417016","1.32074794147202"
"PRAD","NRXN3","cg20312971","0.683429583906736","0.884614392253657","0.683905496053611","0.885985620576619","1.22033526720675"
"PRAD","NRXN3","cg09340276","0.0640368793324465","0.315609949242091","0.0715067002713974","0.350084886745383","0.428641436303957"
"PRAD","PDCD1","cg20805133","0.644998487398651","0.866573645445952","0.645662793646585","0.86860581183759","0.798328874294157"
"PRAD","SDC1","cg22344841","0.774239530463135","0.907915617060064","0.776203411639621","0.912758948179528","0.885200503039457"
"PRAD","SDC3","cg17825384","0.276974667053922","0.616373548841587","0.281490583340809","0.627818180832719","1.63441027508567"
"PRAD","SDC3","cg27559870","0.356108645103993","0.685964033094497","0.359412420213983","0.696941639569385","1.51629362886913"
"PRAD","SDC4","cg00249032","0.744850653416441","0.906899752457517","0.74502241979434","0.907595566544324","1.13951863243951"
"PRAD","VCAM1","cg25762679","0.457846025042676","0.754514837903429","0.460100696072867","0.760363316294822","0.702238444253321"
"PRAD","VCAM1","cg27544046","0.222093232809896","0.54972111589462","0.227524498402354","0.568584752374914","0.584605220880844"
"SARC","CD2","cg16719404","0.165602916752588","0.489760457782428","0.170139639959359","0.514076986937988","1.6743380121863"
"SARC","CD28","cg13790288","0.536387927595301","0.805670732184439","0.569573465095267","0.830333525418039","1.23336184292906"
"SARC","CD4","cg06624527","0.474915005902119","0.76410282423018","0.486156743424898","0.77485227983762","1.28343913604912"
"SARC","CD4","cg27478485","0.347632854893458","0.680684010324487","0.360895474560748","0.696941639569385","1.37058593872969"
"SARC","CD80","cg02470871","0.766315005297289","0.907915617060064","0.766421883458373","0.910561893896449","1.11290425918172"
"SARC","HLA-A","cg11946459","0.287723775848506","0.624721229542614","0.275840619356944","0.620454150412213","0.663185524345352"
"SARC","HLA-C","cg25954539","0.291798918581205","0.62935439422019","0.307116660112475","0.656722851135049","1.47057846298442"
"SARC","HLA-DPA1","cg02286081","0.884645178646087","0.948561791264446","0.892876289662643","0.952784781934138","1.04920720183238"
"SARC","HLA-DRA","cg20724257","0.24675626787521","0.57461160868741","0.250361078759808","0.588348535085548","1.53702072164907"
"SARC","HLA-E","cg21176130","0.67413345393875","0.879683001616906","0.659020738112179","0.872998159280508","0.856765184425976"
"SARC","ICAM2","cg24080793","0.769058856445378","0.907915617060064","0.781077584506702","0.912758948179528","1.10777509427651"
"SARC","ICAM2","cg16047144","0.696571712876143","0.888677266698662","0.708705097648163","0.893913699987968","1.14602080191044"
"SARC","ITGAM","cg22490695","0.771112328816337","0.907915617060064","0.788699263170654","0.914828859057767","1.11184977186081"
"SARC","ITGB2","cg07274406","0.889904747400799","0.951064297866056","0.862358213094875","0.944648127463118","0.932468858887165"
"SARC","ITGB2","cg13315706","0.514611556945536","0.790999264096072","0.515828271549138","0.795785183417016","1.27369904241124"
"SARC","ITGB7","cg14524975","0.363932425944856","0.692009815192163","0.371962339256664","0.70493804880828","1.37311816092651"
"SARC","VCAM1","cg25762679","0.851941097078548","0.935821870899482","0.851972576639785","0.937650714100327","0.930044882816513"
"SKCM","CD40","cg11841529","0.280971396052277","0.621735198420764","0.282493539625429","0.628655130795225","0.76593455299971"
"SKCM","CD40","cg01943874","0.229567403252928","0.557317559549979","0.231390310571854","0.568782330381575","0.737810324237862"
"SKCM","CD40","cg19785066","0.0215008036182013","0.187866983973836","0.0231953720824334","0.229990787920329","0.558700456528539"
"SKCM","CD40","cg16686951","0.315920385722362","0.651913608600354","0.319419995802435","0.662172287921058","0.775247739330485"
"SKCM","CD40","cg19839655","0.00551020722313026","0.0819556137617475","0.00651120770000864","0.109295272107288","0.47845404993306"
"SKCM","CD40","cg09053081","0.0215794455628606","0.187866983973836","0.0235219368927821","0.230318965408491","0.568144127876222"
"SKCM","CD86","cg06327732","0.881768474714394","0.948561791264446","0.88177529737072","0.950965151735796","0.962966545533951"
"SKCM","CD86","cg13617155","0.448377627835035","0.744089821102808","0.449086167779718","0.749402727974024","0.818099029639215"
"SKCM","CD8A","cg12606911","0.139984346383243","0.454718635387754","0.142467514509308","0.477237674270326","0.700085239261394"
"SKCM","CD8A","cg00670742","0.262126262412079","0.595741505481997","0.26322685071721","0.601734532281559","0.753315302452882"
"SKCM","CD8A","cg22728534","0.00639375284532339","0.089436423729226","0.00750980474585985","0.120173458939234","0.49117909582727"
"SKCM","CDH1","cg01251360","0.58148244360982","0.833958388968262","0.582856476999944","0.836588851583251","1.13798467913686"
"SKCM","CDH3","cg07061260","0.515664201104333","0.790999264096072","0.516075157245758","0.795785183417016","1.16786622787623"
"SKCM","CLDN11","cg21474897","0.0390033393181546","0.251551779077152","0.0408368240059698","0.290012615635846","0.589919513611012"
"SKCM","CLDN11","cg11145160","0.489762028633816","0.773481698447223","0.490457992405949","0.777810747705737","0.838255926834824"
"SKCM","CLDN11","cg21884231","0.734214412763987","0.905304562081593","0.734782879466904","0.907595566544324","0.91877034969816"
"SKCM","CLDN11","cg05937737","0.576246381201065","0.832281961694693","0.576698333952527","0.835292534806337","0.866355274619245"
"SKCM","CLDN11","cg20449692","0.0872290936521066","0.36217026516334","0.0898094542496165","0.389705085487694","0.623376260840347"
"SKCM","CLDN14","cg12426652","0.616942803665485","0.848838166635767","0.618383372362847","0.852817444279748","0.882043518469277"
"SKCM","CNTN1","cg08990926","0.168545050201001","0.489760457782428","0.171204225547421","0.51510328733229","0.7075709361511"
"SKCM","CNTN1","cg22560190","0.0236044805014611","0.195318764712794","0.0257634916743103","0.235579756083784","0.539190635832145"
"SKCM","CNTN1","cg15087347","0.396157492834999","0.707424094348212","0.395958408149409","0.715526318477112","0.812535111697091"
"SKCM","CNTN1","cg09143195","0.873129090508466","0.946426827811298","0.873136442202888","0.947002120407751","0.962882693166109"
"SKCM","CNTN1","cg14625113","0.717558054385643","0.896947567982053","0.719438406276602","0.901215487606618","0.917280086668086"
"SKCM","HLA-A","cg17608381","0.0936350549431511","0.375137998589449","0.0961229478964848","0.399935980674109","0.65194118647189"
"SKCM","HLA-A","cg11946459","0.146576962607643","0.462978309311774","0.149318867895327","0.484331203934948","0.694106071772995"
"SKCM","HLA-C","cg17096289","0.0149576199206215","0.160277014382058","0.0165084996710278","0.19990088812954","0.532012562510774"
"SKCM","HLA-DMB","cg20600379","0.0328464562197283","0.233347176960208","0.0347214152626575","0.264919889179367","0.576001870141758"
"SKCM","HLA-DMB","cg10518264","0.126404617236845","0.434284869161674","0.127899201468142","0.458287652946853","0.67604834164563"
"SKCM","HLA-DPA1","cg25824217","0.812040301846723","0.922901536941776","0.812068338608693","0.924786915741638","1.06395033916097"
"SKCM","HLA-DPA1","cg00798281","0.040519587455159","0.251907488147153","0.0425124433479257","0.290012615635846","0.602036823660064"
"SKCM","HLA-DPA1","cg09321817","0.167274869524755","0.489760457782428","0.169225102318513","0.514076986937988","0.713126287507607"
"SKCM","HLA-DPA1","cg01804934","0.1042201394041","0.396306355339214","0.106388341285856","0.422318584496219","0.671082557224966"
"SKCM","HLA-E","cg00340855","0.00504638485897793","0.0819556137617475","0.00593626798016487","0.101845806872699","0.496261947634142"
"SKCM","HLA-E","cg21758773","0.00955926352325135","0.118232996208635","0.0109561745094697","0.15097079684502","0.509757160898065"
"SKCM","HLA-E","cg11594821","0.00811558897365174","0.105953522711564","0.00940055660368798","0.133080168787149","0.499532694985526"
"SKCM","ITGA4","cg02609279","0.0643720621341795","0.315609949242091","0.0664183478093221","0.339444169731606","0.632100182648328"
"SKCM","ITGA4","cg25515269","0.715937439003145","0.895874857112562","0.714786404094764","0.896531834582503","0.912061772437665"
"SKCM","ITGA4","cg25652029","0.54729033935632","0.813133708555719","0.547639477982115","0.820105041224118","0.864106163182508"
"SKCM","ITGA4","cg11947981","0.593835779326615","0.842203967566974","0.592992726340539","0.843542921852462","1.14190203232088"
"SKCM","ITGA4","cg05246303","0.60939575444869","0.846382992289847","0.608559151343593","0.849236345402282","0.87804284747198"
"SKCM","ITGA6","cg22061832","0.117458439098328","0.420773371769925","0.119651070153034","0.444905086803213","0.68497841029567"
"SKCM","ITGA9","cg08198176","0.234270643020146","0.564073781862033","0.235795118231377","0.574811750875244","0.751302632950691"
"SKCM","ITGA9","cg13071386","0.486139986023713","0.771911464294409","0.486673176612905","0.77485227983762","0.841759473044273"
"SKCM","MPZ","cg11214962","0.348162629961716","0.680684010324487","0.348617782708671","0.689820054914796","1.24136850098448"
"SKCM","PTPRC","cg25132230","0.018405105305488","0.173007989871587","0.0199777170916534","0.219381472735446","0.556892405926662"
"SKCM","PTPRC","cg04214459","0.288737040276125","0.624799304464912","0.290771040457017","0.636230861335186","0.774211313516356"
"SKCM","VCAM1","cg25762679","0.708322413251875","0.892548502226628","0.709521408585346","0.893913699987968","0.910761768028235"
"SKCM","VCAM1","cg27544046","0.874832405808288","0.946639988390797","0.873659828529364","0.947002120407751","0.962173554710964"
"SKCM","VCAN","cg21594702","0.381721179284126","0.707424094348212","0.382701560497651","0.712578191554923","0.796754418244697"
"SKCM","VCAN","cg16000227","0.714837554974834","0.895452161082548","0.714936450216004","0.896531834582503","1.10024646141613"
"STAD","CADM1","cg19697530","0.720801611281413","0.898135623813002","0.721069592465557","0.901336990581946","0.855157397343539"
"STAD","CADM1","cg26647139","0.244477805157841","0.57461160868741","0.249149513273089","0.588348535085548","0.609538369806936"
"STAD","CADM1","cg27029179","0.96037392133522","0.979458777825305","0.960484988193126","0.981159926251257","0.979941279169309"
"STAD","CADM1","cg10553088","0.769986114697513","0.907915617060064","0.770106542537159","0.91197513384184","1.12199055995968"
"STAD","CADM1","cg02788102","0.536919465132411","0.805670732184439","0.537840451971942","0.811248435259347","1.26740390739548"
"STAD","CADM1","cg02642914","0.503166886751265","0.785154172553435","0.50452067525057","0.788313555079015","1.305404929703"
"STAD","CADM1","cg10043753","0.128877395297858","0.438930259347779","0.134537956833264","0.467698518577176","1.81327435930062"
"STAD","CADM1","cg14944514","0.222816612954009","0.550020000464204","0.228401704783795","0.568584752374914","0.57127531858876"
"STAD","CADM1","cg22207272","0.851241380700891","0.935821870899482","0.851273193887324","0.937650714100327","1.07496730720356"
"STAD","CADM3","cg13899017","0.370329082092663","0.697334409389229","0.372833604471907","0.705442005240725","1.43529022879566"
"STAD","CADM3","cg03951219","0.0590265766807143","0.300705730060583","0.0659127536587802","0.339444169731606","2.24633084637131"
"STAD","CD34","cg16291276","0.0590548420331177","0.300705730060583","0.0655586530360423","0.339444169731606","2.23788380050585"
"STAD","CD34","cg16115720","0.0930271963970009","0.375137998589449","0.100340158776214","0.409373911673788","2.07267839693065"
"STAD","CD34","cg21455438","0.251590808808111","0.581171862458718","0.256197346554288","0.593751246945343","1.62884389237069"
"STAD","CD34","cg04292718","0.310046990202202","0.648905566857134","0.313857673488914","0.659102301466986","1.54891321838465"
"STAD","CD40","cg22232207","0.0640349264523055","0.315609949242091","0.0705976722652437","0.348885602712579","2.14536145130334"
"STAD","CD40","cg11841529","0.468467985947368","0.761930359650472","0.469950702410003","0.766838653417055","1.32960715211164"
"STAD","CD40","cg17929951","0.804701809825327","0.922901536941776","0.804789771464646","0.924323131756841","1.10621538496685"
"STAD","CD40","cg01943874","0.598444075344906","0.844143803757821","0.599146672147747","0.846482015920907","1.24059875054042"
"STAD","CD40","cg19785066","0.409338622054047","0.718943020797468","0.411518365945988","0.727118917272986","1.40135836382397"
"STAD","CD40","cg06571407","0.0379135529839464","0.251551779077152","0.0432765058649931","0.292110773142234","2.24017193422407"
"STAD","CD40","cg19839655","0.692046906005143","0.886051661105381","0.6923368267036","0.88844387895768","1.16928891249528"
"STAD","CD40","cg09053081","0.103918432218535","0.396306355339214","0.111143078652447","0.42956457378454","2.02832365059893"
"STAD","CD40","cg25239996","0.323989179217587","0.656064723755876","0.326943744646975","0.669681028703692","1.46201748742921"
"STAD","CD40LG","cg24462702","0.00682246087443201","0.0937213091234027","0.0141368644454351","0.174850691825118","4.78497913843678"
"STAD","CDH1","cg07762788","0.703861758858408","0.892548502226628","0.704126052739242","0.893913699987968","0.857587680902262"
"STAD","CDH15","cg08449049","0.622112442306881","0.852363807257989","0.622809390241661","0.854351730798407","0.826336236608586"
"STAD","CDH2","cg06090660","0.389674547088019","0.707424094348212","0.392362553416989","0.715526318477112","1.45040915031205"
"STAD","CDH2","cg07635747","0.902757680425201","0.951064297866056","0.902767151459642","0.952784781934138","0.952014514368622"
"STAD","CDH2","cg22679003","0.750671650575454","0.906899752457517","0.750825922549999","0.909266127303441","1.13298463025723"
"STAD","CDH2","cg12169536","0.0222229314098215","0.189669096855773","0.0266312787101648","0.237058730942755","2.40931428649972"
"STAD","CLDN11","cg21474897","0.538072575429947","0.805670732184439","0.539477958868793","0.812012451722437","1.2812835863767"
"STAD","CLDN11","cg11145160","0.758637365707176","0.9078417306643","0.758800698536357","0.90998868314059","1.14221467146731"
"STAD","CLDN11","cg21389743","0.839599329784885","0.933800228743953","0.839648265980492","0.935633185561822","1.09078691743926"
"STAD","CLDN11","cg13879776","0.391844771270412","0.707424094348212","0.394778479976693","0.715526318477112","1.47658529133323"
"STAD","CLDN11","cg05663573","0.353224243667076","0.685596443285588","0.355799451144698","0.696941639569385","1.44145143337575"
"STAD","CLDN11","cg20449692","0.999564255680886","0.999564255680886","0.998065601235457","0.999410083779534","1.00100336699677"
"STAD","CLDN15","cg24809529","0.743554217845791","0.906899752457517","0.743738336353381","0.907595566544324","0.874543866872709"
"STAD","CLDN18","cg10334121","0.111186825804619","0.409543950847734","0.117391300062658","0.440686190331066","1.93065522625225"
"STAD","CLDN18","cg18246056","0.305543340632629","0.645707599358523","0.306823798375493","0.656722851135049","1.48859140540314"
"STAD","CLDN18","cg23008404","0.448874851344107","0.744089821102808","0.450361795484844","0.749402727974024","1.32637558913438"
"STAD","CLDN4","cg02936493","0.989894880259234","0.99668079203479","0.989894889471143","0.997535587588844","0.995289003990468"
"STAD","CLDN5","cg21872764","0.1363686259218","0.452214264858245","0.143738136109214","0.477237674270326","1.98276973034332"
"STAD","CLDN5","cg09092054","0.00544720022098933","0.0819556137617475","0.00818581581182923","0.123854331070093","3.06181340963051"
"STAD","CLDN5","cg09446908","0.240647399523438","0.571417642269442","0.243267936325158","0.585737346684551","1.54740715935965"
"STAD","CLDN5","cg20486569","0.00832030338474461","0.106779098885717","0.0110497774712099","0.15097079684502","2.70120661562669"
"STAD","CNTN1","cg08990926","0.312523026318698","0.648905566857134","0.315481363894572","0.659102301466986","1.46902231793929"
"STAD","CNTN1","cg15087347","0.395686560633981","0.707424094348212","0.398079587373675","0.715526318477112","1.41956743765483"
"STAD","CNTN1","cg09143195","0.181981763161499","0.509115646939909","0.187736722270321","0.5309243689526","1.75675684656809"
"STAD","CNTN1","cg14625113","0.0390046228668566","0.251551779077152","0.0445566132118528","0.292110773142234","2.25775344221658"
"STAD","CNTN1","cg02622052","0.0799363599136812","0.35046724962155","0.0863080406596052","0.384136165814531","2.02896397842019"
"STAD","CNTN1","cg02033213","0.39033696165075","0.707424094348212","0.39197785585936","0.715526318477112","1.33846576093895"
"STAD","CNTN1","cg23500059","0.109477345275519","0.40451534810923","0.115941007272662","0.437432021995115","1.94514735972486"
"STAD","HLA-A","cg11946459","0.660505842133811","0.871907623397097","0.66085592808555","0.873398805652375","1.18505175894666"
"STAD","HLA-C","cg17096289","0.139234182005046","0.454718635387754","0.144177014019133","0.477237674270326","0.581896581647027"
"STAD","HLA-DOA","cg10397527","0.897166802237294","0.951064297866056","0.897180945973584","0.952784781934138","0.943765171844998"
"STAD","HLA-DPA1","cg25824217","0.205633404036995","0.537956827672723","0.210440553707463","0.557883739880598","0.595154640121053"
"STAD","HLA-DPA1","cg09321817","0.0754828812809408","0.339485312689913","0.0836830953847451","0.378183219527214","0.436719443522113"
"STAD","HLA-DPA1","cg01804934","0.596473477415243","0.842375403801576","0.597465932175177","0.846482015920907","0.772893636984473"
"STAD","HLA-DQB1","cg10982913","0.46401041025201","0.760446157825191","0.465137546192649","0.76547077217108","0.779810710360149"
"STAD","HLA-DRB1","cg15982117","0.987081331412888","0.995554132540895","0.987188226643522","0.997374175671658","1.00663184503754"
"STAD","HLA-E","cg21758773","0.0290398004722745","0.215960541486852","0.0363367973288384","0.271074862776064","0.357057045340561"
"STAD","ITGA4","cg06952671","0.415458186509746","0.726433585043082","0.417793196153081","0.732629870264053","1.42672783369361"
"STAD","ITGA4","cg25652029","0.726020784864613","0.90177000234241","0.726284606343621","0.904967563577682","1.1720361232192"
"STAD","ITGA4","cg20415809","0.779227835093162","0.910804623324265","0.77934487391076","0.912758948179528","1.12190684947112"
"STAD","ITGA4","cg11947981","0.0858262947337145","0.361209754771308","0.0928536454306663","0.393724090186269","2.09664755967793"
"STAD","ITGA4","cg10526659","0.422385891466672","0.731980482851132","0.42517790011934","0.737454137230867","1.47841842553179"
"STAD","ITGA8","cg19944763","0.14614847786055","0.462978309311774","0.152376303650027","0.490526456955568","1.84720653878792"
"STAD","ITGA9","cg25870420","0.0936814113616209","0.375137998589449","0.101689136854676","0.413441992402231","2.18118364905237"
"STAD","ITGA9","cg20751361","0.140582312092274","0.454718635387754","0.148423109443503","0.484331203934948","1.98954759732791"
"STAD","ITGA9","cg02584489","0.102372711688175","0.393097830828778","0.109518189236844","0.427521170608942","2.03973607711533"
"STAD","ITGAM","cg02256631","0.0383092984140686","0.251551779077152","0.0442697997433415","0.292110773142234","2.37221673234777"
"STAD","JAM2","cg06716684","0.849278389435285","0.935821870899482","0.849335151319603","0.937650714100327","0.90867043122757"
"STAD","JAM2","cg16532755","0.293676483531481","0.631996095511887","0.298557472837803","0.6448621885743","0.609523640559665"
"STAD","JAM2","cg14553600","0.0752293792095407","0.339485312689913","0.0814531303146702","0.376800898109203","2.06155550482811"
"STAD","JAM2","cg22627390","0.345338306063155","0.679522260759459","0.348376767730308","0.689820054914796","1.4637772095099"
